,customer_lifetime_value
5372,17822.56
5373,2798.68
5374,3288.66
5375,2004.35
5376,13736.13
5377,4411.66
5378,5392.44
5379,2561.58
5380,6057.07
5381,22256.69
5382,2693.53
5383,4296.6
5384,11624.82
5385,8749.5
5386,3155.91
5387,3317.9
5388,7821.19
5389,4240.93
5390,8992.78
5391,7304.16
5392,5217.51
5393,2725.36
5394,18569.5
5395,9985.37
5396,8257.67
5397,8002.31
5398,5897.75
5399,4686.47
5400,5943.07
5401,2648.47
5402,4650.06
5403,44856.11
5404,26570.34
5405,2951.29
5406,2464.51
5407,5555.83
5408,3199.7
5409,2776.32
5410,16355.31
5411,7329.89
5412,5555.83
5413,6383.48
5414,7758.59
5415,14932.1
5416,8047.41
5417,10861.52
5418,2195.3
5419,2397.04
5420,4070.05
5421,5578.52
5422,8139.53
5423,7444.94
5424,7295.33
5425,5325.72
5426,2442.21
5427,10307.65
5428,2461.8
5429,2521.68
5430,25464.82
5431,2822.59
5432,5812.0
5433,21850.35
5434,9320.24
5435,22305.32
5436,22118.81
5437,7218.16
5438,6117.03
5439,4882.29
5440,2674.08
5441,7724.68
5442,4708.2
5443,4447.42
5444,4823.56
5445,5420.36
5446,7583.14
5447,3852.43
5448,7647.45
5449,5229.68
5450,3614.08
5451,2853.51
5452,8543.33
5453,5150.42
5454,8723.67
5455,16477.48
5456,26338.59
5457,4244.47
5458,5757.44
5459,4826.83
5460,8092.88
5461,3011.27
5462,8663.92
5463,2471.53
5464,5627.3
5465,7494.09
5466,5452.63
5467,2592.44
5468,6721.89
5469,5500.58
5470,2550.66
5471,7771.58
5472,4236.3
5473,9025.07
5474,2615.91
5475,2396.22
5476,4784.42
5477,3873.65
5478,7806.14
5479,4717.63
5480,5625.91
5481,5182.94
5482,6005.21
5483,9837.51
5484,5206.03
5485,36293.15
5486,2837.11
5487,11785.04
5488,3124.93
5489,13862.1
5490,8200.27
5491,8456.27
5492,2124.17
5493,9045.11
5494,3187.35
5495,8113.96
5496,34039.06
5497,9087.59
5498,12519.8
5499,6057.07
5500,4967.04
5501,6933.34
5502,22399.13
5503,2162.42
5504,21776.58
5505,9095.05
5506,4228.25
5507,6521.37
5508,10209.02
5509,7600.44
5510,3894.62
5511,8510.76
5512,2712.83
5513,2258.79
5514,4815.85
5515,8007.4
5516,3008.97
5517,2530.71
5518,10787.12
5519,11923.75
5520,5186.36
5521,10103.65
5522,6439.0
5523,3909.64
5524,13211.01
5525,14616.37
5526,3732.35
5527,8750.64
5528,10662.63
5529,3861.49
5530,9807.83
5531,3252.83
5532,2711.9
5533,2453.57
5534,11228.29
5535,23020.89
5536,2458.45
5537,11160.08
5538,13118.74
5539,6120.19
5540,13881.04
5541,4787.47
5542,8177.05
5543,3309.25
5544,14635.45
5545,5120.62
5546,19253.03
5547,6646.75
5548,8742.47
5549,8467.37
5550,6992.53
5551,13037.03
5552,10883.79
5553,9114.28
5554,30442.54
5555,5104.35
5556,2174.11
5557,9890.21
5558,8719.13
5559,8516.75
5560,11606.85
5561,3731.5
5562,3303.09
5563,8888.88
5564,8173.5
5565,4923.95
5566,2823.5
5567,7824.37
5568,8311.85
5569,5384.53
5570,3978.67
5571,6237.51
5572,6969.88
5573,5024.03
5574,8414.08
5575,2801.56
5576,5010.92
5577,4997.78
5578,2236.09
5579,10934.74
5580,3289.13
5581,14014.1
5582,5604.33
5583,2912.24
5584,5616.85
5585,7504.69
5586,3746.75
5587,2959.82
5588,7725.54
5589,13248.64
5590,2717.78
5591,2734.15
5592,9199.39
5593,29049.71
5594,4956.62
5595,5574.96
5596,9192.59
5597,3878.77
5598,4419.12
5599,4772.94
5600,9101.52
5601,7609.09
5602,2668.66
5603,5141.98
5604,7451.49
5605,2620.17
5606,4909.84
5607,8023.08
5608,20446.6
5609,4966.85
5610,3549.02
5611,5350.37
5612,8065.23
5613,7892.82
5614,4540.99
5615,2852.53
5616,10720.42
5617,4795.39
5618,5182.39
5619,22620.75
5620,2320.75
5621,7714.65
5622,7880.34
5623,9029.94
5624,6965.42
5625,15114.4
5626,22523.71
5627,10760.18
5628,5808.93
5629,30591.61
5630,2220.19
5631,4914.04
5632,2395.57
5633,5522.52
5634,15808.76
5635,2827.33
5636,5421.52
5637,2514.59
5638,5157.64
5639,4874.67
5640,4198.03
5641,5380.9
5642,13466.92
5643,2424.42
5644,3823.85
5645,13883.33
5646,2438.53
5647,34090.04
5648,2840.3
5649,24127.5
5650,7596.14
5651,15096.27
5652,6005.21
5653,3455.23
5654,5728.58
5655,5163.23
5656,2602.65
5657,32643.08
5658,2789.75
5659,11250.1
5660,16510.97
5661,7607.98
5662,5603.74
5663,6674.45
5664,4049.42
5665,4958.02
5666,7850.13
5667,6382.58
5668,5737.5
5669,7688.02
5670,4873.44
5671,2824.68
5672,3722.37
5673,5535.96
5674,4727.83
5675,2378.67
5676,9337.9
5677,6189.99
5678,5638.26
5679,5264.36
5680,4035.68
5681,4117.47
5682,8382.48
5683,2435.15
5684,6599.08
5685,5353.93
5686,6747.52
5687,7412.14
5688,5512.34
5689,4015.34
5690,7772.47
5691,4638.95
5692,10507.5
5693,17556.99
5694,9103.7
5695,13110.55
5696,8006.22
5697,6807.27
5698,2627.61
5699,9095.74
5700,5015.64
5701,4726.87
5702,3059.18
5703,4122.57
5704,2620.9
5705,4938.89
5706,4691.04
5707,6005.85
5708,4941.65
5709,2254.4
5710,2554.03
5711,8123.96
5712,19079.1
5713,10461.58
5714,4669.23
5715,4903.81
5716,83325.38
5717,8009.03
5718,23895.68
5719,7732.39
5720,9416.28
5721,5923.52
5722,3833.07
5723,28432.0
5724,5553.76
5725,10036.54
5726,6575.54
5727,4362.93
5728,7873.71
5729,13021.09
5730,4492.23
5731,6650.46
5732,11093.72
5733,5107.16
5734,7334.33
5735,4996.56
5736,8658.86
5737,9657.58
5738,6176.7
5739,2867.31
5740,2821.45
5741,2843.56
5742,11790.5
5743,7785.67
5744,12315.09
5745,4810.98
5746,27279.34
5747,3980.42
5748,14635.45
5749,3761.79
5750,5619.69
5751,5304.54
5752,3207.47
5753,8697.79
5754,8717.05
5755,8029.72
5756,4763.33
5757,23055.57
5758,5383.67
5759,8409.67
5760,4257.48
5761,14709.0
5762,2593.82
5763,2466.58
5764,7933.82
5765,36860.73
5766,7412.03
5767,34611.38
5768,18726.15
5769,7249.07
5770,8193.09
5771,8692.28
5772,9799.18
5773,14084.49
5774,13104.15
5775,2628.66
5776,5245.68
5777,8092.88
5778,2719.51
5779,5445.37
5780,4514.25
5781,22029.15
5782,5408.89
5783,3768.37
5784,27934.62
5785,3887.32
5786,7475.78
5787,22758.91
5788,5124.8
5789,4900.34
5790,5278.65
5791,4821.99
5792,8044.87
5793,12157.33
5794,18591.55
5795,4873.35
5796,5338.53
5797,2878.77
5798,8473.46
5799,3440.36
5800,17497.52
5801,2544.34
5802,3336.22
5803,5206.11
5804,43290.5
5805,4817.99
5806,13727.8
5807,4996.55
5808,7960.01
5809,7367.65
5810,5632.61
5811,3884.86
5812,4518.02
5813,2565.12
5814,15487.44
5815,6395.35
5816,8639.09
5817,9806.22
5818,12472.12
5819,5794.57
5820,2619.03
5821,3731.5
5822,5421.02
5823,6521.37
5824,41787.9
5825,9613.61
5826,4766.65
5827,23984.62
5828,7292.91
5829,21255.5
5830,5357.76
5831,5192.36
5832,7116.55
5833,11009.13
5834,4328.37
5835,9419.88
5836,2592.93
5837,2554.19
5838,3528.04
5839,5340.81
5840,2449.32
5841,5666.47
5842,5272.7
5843,8672.81
5844,7679.68
5845,2999.34
5846,3834.74
5847,33053.27
5848,5175.29
5849,7950.57
5850,9935.17
5851,7861.8
5852,8092.88
5853,5539.35
5854,9628.7
5855,5827.48
5856,4807.85
5857,2582.41
5858,4475.16
5859,2399.05
5860,7840.17
5861,2378.09
5862,3919.37
5863,8274.15
5864,9538.77
5865,5331.82
5866,4531.68
5867,3834.21
5868,2726.8
5869,8238.46
5870,4758.47
5871,8818.05
5872,24278.1
5873,5595.76
5874,2682.7
5875,3033.41
5876,4862.91
5877,2128.62
5878,12655.53
5879,8556.58
5880,12880.75
5881,3049.84
5882,3238.0
5883,5248.98
5884,11009.13
5885,14267.93
5886,5325.72
5887,3034.77
5888,8329.04
5889,2616.61
5890,2574.02
5891,4004.55
5892,6051.8
5893,2839.01
5894,1994.77
5895,11944.4
5896,6466.3
5897,6746.43
5898,3561.04
5899,20774.02
5900,3939.01
5901,8915.17
5902,8084.33
5903,4502.98
5904,4877.95
5905,8294.97
5906,8485.39
5907,4740.2
5908,8564.77
5909,2393.92
5910,2458.75
5911,19597.06
5912,21892.94
5913,8728.46
5914,2386.2
5915,21892.35
5916,2813.51
5917,2996.89
5918,4063.33
5919,8368.88
5920,4626.8
5921,7516.79
5922,3644.83
5923,11981.98
5924,2601.81
5925,4654.95
5926,3579.77
5927,5388.02
5928,3705.29
5929,8613.46
5930,2703.27
5931,2511.7
5932,24186.24
5933,15120.21
5934,13379.81
5935,2308.69
5936,7319.58
5937,26113.36
5938,5639.94
5939,4715.29
5940,2742.8
5941,3808.12
5942,4692.05
5943,4055.4
5944,41787.9
5945,9800.34
5946,12379.57
5947,9705.31
5948,4253.28
5949,3567.5
5950,5153.92
5951,7559.21
5952,4194.91
5953,2829.31
5954,3221.79
5955,10972.07
5956,2430.96
5957,3790.19
5958,8838.09
5959,20101.65
5960,6388.21
5961,2656.52
5962,7714.6
5963,2704.54
5964,2495.46
5965,2498.35
5966,5614.59
5967,2089.34
5968,5137.35
5969,5394.91
5970,7341.74
5971,4791.08
5972,25169.19
5973,2147.66
5974,9902.39
5975,3157.74
5976,6269.14
5977,10839.51
5978,7675.87
5979,7035.97
5980,3576.71
5981,10845.74
5982,2656.99
5983,6883.67
5984,20314.44
5985,20120.56
5986,2547.37
5987,34611.38
5988,4254.62
5989,3659.18
5990,2577.51
5991,26243.86
5992,27064.46
5993,8092.88
5994,2691.22
5995,5218.34
5996,8267.85
5997,5568.95
5998,2594.81
5999,8646.5
6000,2423.76
6001,2814.21
6002,2506.26
6003,4424.58
6004,9555.17
6005,13869.93
6006,8841.77
6007,8836.03
6008,33473.35
6009,5000.62
6010,16468.22
6011,9233.19
6012,2448.81
6013,18544.3
6014,5229.99
6015,41745.01
6016,7531.03
6017,8024.51
6018,16261.17
6019,8022.69
6020,2640.32
6021,5266.42
6022,3362.67
6023,2630.01
6024,6486.11
6025,18399.83
6026,3921.02
6027,9688.33
6028,19668.87
6029,5583.07
6030,8935.03
6031,3226.85
6032,7492.16
6033,7890.6
6034,6639.33
6035,4328.86
6036,6919.02
6037,1898.01
6038,9587.59
6039,7689.7
6040,7897.02
6041,24672.66
6042,7484.38
6043,7282.97
6044,9816.53
6045,5295.63
6046,12741.85
6047,7858.05
6048,2397.54
6049,5980.85
6050,2513.12
6051,9403.96
6052,2618.81
6053,8140.0
6054,5227.57
6055,2677.22
6056,2685.74
6057,5932.56
6058,2335.88
6059,4811.18
6060,3386.53
6061,2311.21
6062,7635.42
6063,2434.85
6064,3605.97
6065,3337.98
6066,12564.07
6067,2454.36
6068,10722.06
6069,5079.83
6070,3829.28
6071,3697.04
6072,14854.2
6073,4938.21
6074,7536.07
6075,6243.14
6076,9983.13
6077,12948.4
6078,2510.59
6079,5165.57
6080,7413.42
6081,3000.44
6082,3188.53
6083,5800.77
6084,7398.87
6085,7269.34
6086,5067.64
6087,6227.37
6088,4448.64
6089,2595.56
6090,2595.85
6091,6817.43
6092,15519.67
6093,3853.47
6094,8229.24
6095,14024.36
6096,7948.57
6097,2624.1
6098,2933.96
6099,2871.15
6100,4799.62
6101,2305.24
6102,40440.76
6103,8900.42
6104,4428.03
6105,3781.69
6106,32861.26
6107,35862.99
6108,2574.02
6109,10660.9
6110,4428.63
6111,25674.15
6112,6689.02
6113,16256.81
6114,11834.73
6115,8237.25
6116,8876.67
6117,4373.36
6118,2221.36
6119,10408.97
6120,4162.18
6121,12349.7
6122,3399.13
6123,3420.66
6124,8927.57
6125,10852.96
6126,4369.6
6127,7915.98
6128,7754.67
6129,2241.46
6130,9354.13
6131,3499.14
6132,5140.39
6133,3703.4
6134,6555.36
6135,3312.18
6136,16301.97
6137,14635.45
6138,5723.54
6139,2443.93
6140,13024.13
6141,6165.86
6142,5838.9
6143,9971.02
6144,3223.22
6145,14558.42
6146,9033.25
6147,12590.94
6148,8161.78
6149,2730.97
6150,20294.39
6151,5301.84
6152,9035.67
6153,4674.71
6154,10676.59
6155,7437.51
6156,5447.81
6157,15550.19
6158,33473.35
6159,8013.61
6160,5061.18
6161,7034.35
6162,3815.85
6163,8476.77
6164,19690.44
6165,3359.29
6166,4502.41
6167,3871.07
6168,6162.2
6169,6412.37
6170,10208.93
6171,6943.56
6172,9551.17
6173,2555.52
6174,2480.49
6175,7469.15
6176,15769.11
6177,22837.14
6178,2796.87
6179,2728.84
6180,3527.4
6181,2821.1
6182,17790.41
6183,5619.65
6184,4984.62
6185,5447.84
6186,9752.7
6187,3193.82
6188,8566.42
6189,20003.14
6190,3687.17
6191,2822.73
6192,4860.91
6193,3649.19
6194,5043.8
6195,2780.85
6196,5274.43
6197,2693.61
6198,21561.71
6199,2569.69
6200,7422.19
6201,2926.52
6202,7284.36
6203,22721.24
6204,8838.09
6205,13576.14
6206,3885.46
6207,6960.92
6208,23536.75
6209,13752.47
6210,3323.86
6211,5380.31
6212,14228.23
6213,26016.52
6214,7855.32
6215,7423.9
6216,2497.54
6217,8845.71
6218,7737.27
6219,2433.21
6220,9156.32
6221,11747.65
6222,11084.61
6223,7434.25
6224,6347.5
6225,2736.94
6226,9546.82
6227,9165.72
6228,4479.6
6229,38545.71
6230,9177.95
6231,3444.17
6232,16468.22
6233,15485.8
6234,11700.64
6235,7573.34
6236,7091.74
6237,14862.76
6238,7783.78
6239,10242.41
6240,7281.25
6241,6863.71
6242,6289.8
6243,4716.26
6244,5294.28
6245,7685.4
6246,5638.93
6247,2554.03
6248,8096.31
6249,21312.38
6250,7981.44
6251,31269.27
6252,73225.96
6253,2659.71
6254,15512.25
6255,2505.42
6256,4898.67
6257,3113.34
6258,17019.01
6259,5791.01
6260,3683.79
6261,3436.13
6262,6297.0
6263,2464.71
6264,3075.59
6265,8428.47
6266,2354.5
6267,22103.51
6268,7147.62
6269,7842.38
6270,3554.85
6271,7251.33
6272,5316.61
6273,5210.35
6274,2989.91
6275,4270.03
6276,2524.65
6277,2555.85
6278,2320.52
6279,2563.39
6280,14208.51
6281,8048.37
6282,7671.85
6283,7584.36
6284,7145.3
6285,14083.97
6286,13055.57
6287,9129.87
6288,6739.66
6289,4422.88
6290,4526.61
6291,7048.38
6292,5218.97
6293,5399.58
6294,4516.81
6295,3600.93
6296,3979.59
6297,2533.74
6298,4966.77
6299,4901.89
6300,7751.93
6301,6880.63
6302,2477.71
6303,2727.74
6304,5626.57
6305,4650.06
6306,2396.22
6307,5432.86
6308,8693.65
6309,15759.62
6310,22658.54
6311,5720.9
6312,8925.63
6313,2936.73
6314,2592.89
6315,4920.77
6316,32437.05
6317,2577.32
6318,4737.84
6319,24660.49
6320,2499.41
6321,2722.21
6322,4083.56
6323,9783.63
6324,10492.97
6325,3238.0
6326,4045.34
6327,4711.85
6328,2416.48
6329,31803.31
6330,4818.64
6331,8605.5
6332,4035.77
6333,8622.84
6334,5553.8
6335,24868.24
6336,5046.89
6337,8031.71
6338,8622.84
6339,9161.66
6340,5956.55
6341,8496.06
6342,4376.36
6343,22332.44
6344,20631.15
6345,3933.81
6346,4928.65
6347,5414.32
6348,10571.54
6349,5439.36
6350,7648.26
6351,5421.54
6352,5714.25
6353,11255.46
6354,5420.34
6355,2980.46
6356,10892.91
6357,11638.9
6358,7295.43
6359,5373.72
6360,8152.24
6361,13081.31
6362,4496.98
6364,3359.24
6365,3703.44
6366,3105.35
6367,4893.98
6368,10208.93
6369,8954.43
6370,4236.47
6371,5234.78
6372,3939.01
6373,8396.61
6374,2141.98
6375,6185.97
6376,9640.53
6377,4241.64
6378,3436.45
6379,4897.98
6380,17788.06
6381,3268.32
6382,2819.11
6383,7019.18
6384,4108.26
6385,2195.91
6386,3808.12
6387,23435.73
6388,6739.32
6389,23554.39
6390,2874.07
6391,6135.08
6392,6900.95
6393,4524.64
6394,2560.08
6395,2333.61
6396,5783.18
6397,13295.6
6398,3700.42
6399,6488.9
6400,7693.12
6401,2630.21
6402,2287.92
6403,4648.54
6404,9209.41
6405,9269.68
6406,15002.6
6407,8427.17
6408,3011.77
6409,12898.59
6410,12168.74
6411,5551.59
6412,4541.26
6413,3096.51
6414,2359.42
6415,2468.44
6416,25640.24
6417,3567.5
6418,6019.93
6419,7258.63
6420,9111.76
6421,6369.26
6422,4425.75
6423,4950.25
6424,4837.93
6425,3891.54
6426,4872.02
6427,5310.91
6428,8704.28
6429,2698.01
6430,8360.15
6431,5316.64
6432,3733.03
6433,5407.75
6434,5297.67
6435,3873.65
6436,6508.76
6437,4834.4
6438,2927.22
6439,5924.67
6440,15262.96
6441,2541.63
6442,4904.89
6443,2434.0
6444,5586.97
6445,26197.41
6446,2609.88
6447,3265.16
6448,17435.68
6449,9080.6
6450,4637.03
6451,2615.3
6452,7019.18
6453,12052.98
6454,2647.52
6455,15956.03
6456,5039.39
6457,5583.83
6458,5074.84
6459,12045.67
6460,2727.08
6461,55277.45
6462,5080.24
6463,5838.13
6464,27666.3
6465,2676.95
6466,5330.59
6467,6305.93
6468,4746.76
6469,3423.97
6470,6610.05
6471,8044.87
6472,4314.17
6473,6715.29
6474,17646.73
6475,41855.17
6476,6620.44
6477,4078.29
6478,8382.48
6479,4807.0
6480,4858.12
6481,7240.66
6482,2736.53
6483,26197.41
6484,2336.29
6485,2254.93
6486,6376.75
6487,2941.83
6488,6199.96
6489,6846.15
6490,14032.59
6491,17569.16
6492,2448.86
6493,3857.77
6494,4558.97
6495,16710.84
6496,3554.85
6497,4671.42
6498,2909.55
6499,13411.31
6500,4574.92
6501,2771.05
6502,8038.95
6503,5143.65
6504,5032.39
6505,26197.41
6506,4894.99
6507,3193.46
6508,5096.67
6509,7706.96
6510,3339.3
6511,9575.36
6512,3557.2
6513,3587.36
6514,2360.6
6515,3023.89
6516,10926.69
6517,5325.72
6518,9915.9
6519,5017.61
6520,8625.84
6521,8432.52
6522,2642.93
6523,3097.92
6524,19837.31
6525,2869.74
6526,4927.07
6527,4285.58
6528,8874.55
6529,2578.84
6530,6921.0
6531,2349.96
6532,4027.7
6533,8481.31
6534,5191.45
6535,3572.49
6536,4869.24
6537,10395.71
6538,5297.92
6539,8750.71
6540,14941.9
6541,6503.4
6542,10110.96
6543,6459.64
6544,2769.25
6545,6778.84
6546,4492.52
6547,5733.21
6548,3230.58
6549,6314.49
6550,6013.74
6551,2180.08
6552,20096.89
6553,5568.95
6554,51426.25
6555,8079.83
6556,2674.73
6557,12421.86
6558,2311.12
6559,10255.8
6560,22103.51
6561,2962.98
6562,5764.86
6563,4700.42
6564,4669.23
6565,5384.02
6566,7505.77
6567,10551.15
6568,25900.2
6569,51016.07
6570,3575.04
6571,11638.9
6572,14050.17
6573,2379.83
6574,5460.37
6575,6269.59
6576,8709.85
6577,5024.78
6578,12515.18
6579,22325.83
6580,3059.06
6581,6698.97
6582,5479.56
6583,2472.47
6584,58207.13
6585,3430.32
6586,2396.22
6587,5964.35
6588,2605.6
6589,4758.19
6590,5154.05
6591,2805.18
6592,4250.28
6593,7247.74
6594,5008.79
6595,5821.79
6596,18898.33
6597,4756.91
6598,8083.92
6599,7417.41
6600,2538.63
6601,2432.96
6602,4170.69
6603,2489.66
6604,3758.95
6605,42389.01
6606,29830.39
6607,26134.91
6608,2453.57
6609,2855.93
6610,5771.61
6611,8098.51
6612,3432.96
6613,9408.34
6614,5595.97
6615,7260.83
6616,13438.04
6617,7324.29
6618,2357.8
6619,2671.3
6620,2938.81
6621,4911.0
6622,5498.94
6623,4757.24
6624,2926.89
6625,8509.85
6626,9928.99
6627,10089.79
6628,5073.28
6629,16301.97
6630,3360.27
6631,7907.13
6632,28328.47
6633,4467.71
6634,9035.67
6635,5364.47
6636,2706.61
6637,6167.85
6638,2476.05
6639,3056.99
6640,5217.51
6641,6744.19
6642,15739.92
6643,7153.67
6644,8263.48
6645,3142.74
6646,2691.6
6647,2500.84
6648,3728.87
6649,2937.17
6650,10391.78
6651,2994.35
6652,14203.62
6653,4490.55
6654,10963.96
6655,3508.57
6656,4942.87
6657,6218.66
6658,6156.36
6659,21423.64
6660,5926.73
6661,10295.47
6662,2710.81
6663,3363.0
6664,3122.98
6665,6220.77
6666,3455.17
6667,11855.14
6668,7163.8
6669,3157.55
6670,8336.08
6671,5809.26
6672,10016.29
6673,4914.73
6674,2750.54
6675,5677.31
6676,2393.12
6677,8126.77
6678,2774.8
6679,4300.9
6680,5221.14
6681,12383.53
6682,7680.75
6683,4014.45
6684,4250.28
6685,4624.56
6686,27789.69
6687,7345.9
6688,5323.87
6689,4426.1
6690,6852.36
6691,3534.34
6692,4349.31
6693,29676.81
6694,24238.66
6695,11638.9
6696,13559.39
6697,4282.95
6698,9144.86
6699,7434.27
6700,6159.01
6701,3883.4
6702,10622.52
6703,5257.24
6704,4881.39
6705,13197.93
6706,5334.18
6707,4965.49
6708,5470.06
6709,3713.79
6710,2894.58
6711,1940.98
6712,2647.2
6713,5461.97
6714,2661.82
6715,2397.04
6716,4567.87
6717,5534.57
6718,6057.07
6719,10656.88
6720,13798.48
6721,18060.48
6722,2690.48
6723,7409.08
6724,4991.54
6725,4434.03
6726,14748.92
6727,4916.37
6728,12495.74
6729,12877.78
6730,6775.92
6731,7540.91
6732,5989.77
6733,9171.0
6734,21528.57
6735,2675.57
6736,9246.22
6737,4860.58
6738,2471.15
6739,2760.95
6740,4270.03
6741,3136.08
6742,7755.21
6743,4927.71
6744,6661.74
6745,6529.91
6746,3293.25
6747,5154.76
6748,5597.12
6749,20766.67
6750,5423.14
6751,5553.36
6752,5504.14
6753,12663.99
6754,5548.03
6755,4389.95
6756,2604.85
6757,2918.58
6758,2487.65
6759,9082.83
6760,5557.93
6761,5107.16
6762,5570.22
6763,5595.39
6764,11243.9
6765,6113.87
6766,5271.37
6767,2746.92
6768,4729.97
6769,8879.79
6770,3106.48
6771,5860.17
6772,9035.67
6773,7256.58
6774,14428.87
6775,2787.5
6776,4845.0
6777,5460.32
6778,26511.6
6779,3141.33
6780,2545.06
6781,8355.96
6782,3837.49
6783,2534.99
6784,5762.47
6785,15936.58
6786,12552.65
6787,2352.37
6788,4935.64
6789,5356.14
6790,3740.4
6791,2489.39
6792,7188.29
6793,35022.45
6794,2661.73
6795,12200.79
6796,29006.67
6797,3873.65
6798,2471.53
6799,2688.86
6800,2551.23
6801,4949.53
6802,6143.9
6803,8837.33
6804,9517.08
6805,2879.63
6806,2805.1
6807,6045.63
6808,5246.28
6809,4772.93
6810,3867.97
6811,3383.45
6812,9521.22
6813,7614.67
6814,11308.47
6815,3350.69
6816,2683.49
6817,42561.63
6818,2086.61
6819,4868.81
6820,5021.15
6821,3671.82
6822,5253.49
6823,12036.62
6824,3508.93
6825,3818.47
6826,2570.43
6827,2846.17
6828,7292.4
6829,10581.28
6830,23144.13
6831,4605.04
6832,3939.01
6833,8104.43
6834,4165.25
6835,14065.3
6836,21991.62
6837,7590.91
6838,8018.5
6839,3554.85
6840,3945.59
6841,2915.61
6842,5554.83
6843,5329.13
6844,5502.73
6845,7606.71
6846,27789.69
6847,5971.31
6848,2248.45
6849,10745.98
6850,7223.69
6851,9384.48
6852,5709.23
6853,4983.9
6854,13561.43
6855,7218.38
6856,5160.25
6857,13115.41
6858,29874.74
6859,20237.15
6860,2580.85
6861,39561.08
6862,8186.1
6863,4767.69
6864,8474.63
6865,4723.45
6866,10484.92
6867,3304.76
6868,5002.09
6869,7607.0
6870,2802.62
6871,7455.36
6872,21766.83
6873,7316.65
6874,7443.83
6875,3086.72
6876,6727.62
6877,20266.5
6878,5264.64
6879,8564.77
6880,8086.01
6881,4705.59
6882,4273.59
6883,5908.75
6884,41787.9
6885,10633.5
6886,5450.57
6887,7035.76
6888,8203.22
6889,8714.92
6890,3352.94
6891,5017.85
6892,2753.16
6893,2619.34
6894,4867.38
6895,3061.8
6896,3545.41
6897,3259.89
6898,5095.44
6899,2397.04
6900,7427.5
6901,2510.63
6902,2637.6
6903,4969.36
6904,34611.38
6905,11618.56
6906,4762.59
6907,4879.44
6908,4330.39
6909,9095.05
6910,5524.31
6911,11836.3
6912,2588.08
6913,7176.59
6914,27890.06
6915,7280.3
6916,2152.08
6917,4334.21
6918,8630.7
6919,4766.94
6920,10439.5
6921,3747.06
6922,6617.14
6923,3821.82
6924,2863.05
6925,9420.97
6926,8767.63
6927,4571.61
6928,14514.01
6929,2588.44
6930,6243.09
6931,2719.51
6932,2719.26
6933,4803.78
6934,2856.95
6935,5169.56
6936,4082.7
6937,2959.95
6938,16468.22
6939,12779.06
6940,12168.74
6941,6240.66
6942,5442.74
6943,3551.79
6944,24138.06
6945,15415.04
6946,5517.2
6947,13448.81
6948,6689.02
6949,7222.85
6950,4311.42
6951,4376.36
6952,10506.94
6953,8667.09
6954,5938.51
6955,15277.48
6956,2551.23
6957,4191.06
6958,8161.17
6959,2784.97
6960,10083.49
6961,19363.53
6962,7154.09
6963,8779.09
6964,2731.4
6965,7429.08
6966,2616.61
6967,8044.87
6968,2534.31
6969,10014.03
6970,4745.18
6971,14040.96
6972,14635.45
6973,3885.46
6974,5107.16
6975,9384.65
6976,5007.67
6977,49423.8
6978,8558.93
6979,4892.63
6980,5365.93
6981,5163.84
6982,38055.21
6983,7403.45
6984,6051.64
6985,7229.33
6986,3300.61
6987,5505.17
6988,4334.06
6989,4349.1
6990,4882.07
6991,10114.99
6992,5259.71
6993,4013.95
6994,6285.02
6995,4518.78
6996,17738.2
6997,6265.34
6998,12168.64
6999,3618.43
7000,6474.83
7001,5575.2
7002,32144.65
7003,8223.16
7004,7462.93
7005,9031.21
7006,7028.94
7007,7406.88
7008,7582.11
7009,10719.08
7010,3721.39
7011,3528.04
7012,17085.41
7013,11955.4
7014,6366.23
7015,4669.23
7016,9100.73
7017,14663.2
7018,7529.86
7019,2647.52
7020,8072.25
7021,7644.68
7022,2485.11
7023,13144.49
7024,3129.11
7025,8349.52
7026,3241.59
7027,6925.18
7028,5098.85
7029,2885.41
7030,5979.72
7031,5416.41
7032,2345.13
7033,12556.95
7034,2839.3
7035,5595.39
7036,3979.72
7037,10925.82
7038,5669.97
7039,5168.15
7040,2760.48
7041,10382.5
7042,3816.41
7043,11172.5
7044,2456.82
7045,7480.71
7046,2659.71
7047,4626.8
7048,12157.33
7049,4792.51
7050,2821.35
7051,17441.64
7052,4202.66
7053,7851.35
7054,8932.32
7055,5059.99
7056,11196.02
7057,4430.57
7058,10330.44
7059,9918.7
7060,5876.37
7061,2734.44
7062,3694.15
7063,9521.68
7064,4377.53
7065,6431.74
7066,6722.7
7067,2397.04
7068,2393.81
7069,2359.42
7070,4080.82
7071,26999.68
7072,10914.2
7073,3445.86
7074,6625.29
7075,20067.4
7076,3871.78
7077,4171.3
7078,6689.02
7079,9009.22
7080,4974.8
7081,2506.2
7082,4967.54
7083,1918.12
7084,3146.04
7085,5963.17
7086,2860.75
7087,2857.11
7088,7630.35
7089,5715.79
7090,5113.9
7091,5070.23
7092,12036.62
7093,8679.8
7094,4911.46
7095,17429.88
7096,2396.22
7097,5671.93
7098,14413.38
7099,5217.51
7100,2363.3
7101,4655.61
7102,35692.17
7103,10248.9
7104,6897.51
7105,5010.38
7106,4250.28
7107,10208.93
7108,4961.57
7109,4476.81
7110,2755.22
7111,8271.91
7112,5927.39
7113,8548.3
7114,21283.64
7115,6446.71
7116,4484.25
7117,30286.69
7118,13840.16
7119,5391.78
7120,3847.35
